"y"	"age"	"job"	"marital"	"education"	"default"	"balance"	"housing"	"loan"	"contact"	"day"	"month"	"duration"	"campaign"	"pdays"	"previous"	"poutcome"
1	33	"technician"	"single"	"tertiary"	0	317	1	0	"cellular"	4	"jun"	323	1	80	14	"other"
0	40	"services"	"married"	"secondary"	0	17	0	0	"cellular"	4	"jun"	78	1	-1	0	"unknown"
1	32	"management"	"married"	"tertiary"	0	4945	0	0	"cellular"	4	"jun"	160	1	119	2	"other"
0	26	"technician"	"married"	"secondary"	0	523	0	0	"cellular"	4	"jun"	221	1	126	1	"failure"
1	43	"management"	"married"	"tertiary"	0	2987	0	0	"cellular"	4	"jun"	156	1	85	3	"failure"
1	30	"management"	"married"	"tertiary"	0	419	1	0	"cellular"	4	"jun"	194	1	-1	0	"unknown"
0	30	"management"	"single"	"tertiary"	0	4	1	0	"cellular"	4	"jun"	105	1	-1	0	"unknown"
1	38	"technician"	"single"	"secondary"	0	1130	0	0	"cellular"	4	"jun"	96	2	98	1	"success"
1	55	"admin."	"married"	"secondary"	0	1662	0	0	"cellular"	4	"jun"	94	2	-1	0	"unknown"
1	25	"admin."	"single"	"secondary"	0	1871	0	0	"cellular"	4	"jun"	136	1	-1	0	"unknown"
1	38	"entrepreneur"	"divorced"	"secondary"	0	1190	1	0	"cellular"	4	"jun"	81	2	391	3	"failure"
1	41	"management"	"divorced"	"tertiary"	0	3426	0	0	"cellular"	4	"jun"	102	2	297	3	"failure"
1	31	"services"	"married"	"secondary"	0	447	0	0	"cellular"	4	"jun"	327	3	77	3	"success"
1	35	"blue-collar"	"married"	"secondary"	0	563	0	1	"cellular"	4	"jun"	147	1	119	3	"failure"
1	31	"unemployed"	"married"	"secondary"	0	6	0	0	"cellular"	4	"jun"	121	4	-1	0	"unknown"
1	25	"services"	"single"	"secondary"	0	594	0	0	"cellular"	4	"jun"	89	2	-1	0	"unknown"
0	44	"technician"	"married"	"secondary"	0	1319	0	0	"cellular"	4	"jun"	77	2	-1	0	"unknown"
0	37	"technician"	"married"	"tertiary"	0	549	0	0	"cellular"	4	"jun"	217	2	94	1	"success"
0	22	"student"	"single"	"secondary"	0	64	0	0	"cellular"	4	"jun"	112	1	-1	0	"unknown"
0	34	"technician"	"married"	"tertiary"	0	932	1	0	"cellular"	4	"jun"	218	1	-1	0	"unknown"
0	38	"management"	"married"	"tertiary"	0	1988	1	0	"cellular"	4	"jun"	422	1	79	4	"other"
1	31	"management"	"single"	"tertiary"	0	617	0	0	"cellular"	4	"jun"	1161	1	97	2	"success"
0	24	"student"	"single"	"secondary"	0	1957	0	0	"cellular"	4	"jun"	113	1	-1	0	"unknown"
0	24	"unemployed"	"single"	"secondary"	0	572	0	0	"cellular"	4	"jun"	442	3	-1	0	"unknown"
0	38	"services"	"single"	"tertiary"	0	5265	0	0	"cellular"	4	"jun"	352	1	-1	0	"unknown"
1	34	"services"	"married"	"secondary"	0	2918	0	1	"cellular"	4	"jun"	246	1	196	2	"success"
0	50	"entrepreneur"	"married"	"secondary"	0	78	0	0	"telephone"	4	"jun"	143	1	-1	0	"unknown"
0	58	"unknown"	"married"	"primary"	0	7369	0	0	"telephone"	4	"jun"	247	2	-1	0	"unknown"
0	32	"management"	"single"	"tertiary"	0	252	0	0	"cellular"	4	"jun"	216	2	-1	0	"unknown"
1	27	"student"	"single"	"secondary"	0	538	0	0	"cellular"	4	"jun"	124	2	-1	0	"unknown"
1	30	"management"	"single"	"tertiary"	0	3384	0	0	"cellular"	4	"jun"	578	2	-1	0	"unknown"
1	34	"admin."	"single"	"secondary"	0	303	0	0	"cellular"	4	"jun"	282	3	126	3	"failure"
0	30	"admin."	"married"	"secondary"	0	779	1	0	"cellular"	4	"jun"	156	2	17	3	"other"
0	44	"management"	"married"	"tertiary"	0	170	0	0	"cellular"	4	"jun"	94	1	-1	0	"unknown"
0	29	"admin."	"single"	"tertiary"	0	261	0	0	"cellular"	4	"jun"	66	1	79	19	"failure"
0	27	"admin."	"single"	"secondary"	0	827	1	0	"cellular"	4	"jun"	73	1	107	1	"failure"
1	40	"admin."	"single"	"secondary"	0	985	1	0	"cellular"	4	"jun"	592	3	50	8	"failure"
0	60	"unknown"	"married"	"unknown"	0	5003	0	0	"telephone"	4	"jun"	125	5	-1	0	"unknown"
0	50	"management"	"single"	"secondary"	0	431	0	0	"telephone"	4	"jun"	180	2	-1	0	"unknown"
0	28	"unemployed"	"single"	"secondary"	0	538	0	0	"cellular"	4	"jun"	114	3	-1	0	"unknown"
1	57	"technician"	"divorced"	"tertiary"	0	126	0	0	"telephone"	4	"jun"	166	2	-1	0	"unknown"
0	41	"technician"	"single"	"secondary"	0	631	0	0	"telephone"	4	"jun"	111	3	-1	0	"unknown"
0	31	"management"	"single"	"tertiary"	0	623	0	0	"cellular"	4	"jun"	117	1	-1	0	"unknown"
0	27	"management"	"single"	"tertiary"	0	587	0	0	"cellular"	4	"jun"	101	3	-1	0	"unknown"
0	29	"admin."	"single"	"secondary"	0	488	1	0	"cellular"	4	"jun"	105	1	-1	0	"unknown"
0	60	"retired"	"married"	"primary"	0	55	0	0	"cellular"	4	"jun"	207	1	-1	0	"unknown"
0	24	"student"	"single"	"unknown"	0	1693	0	0	"cellular"	4	"jun"	1094	1	-1	0	"unknown"
1	46	"admin."	"married"	"secondary"	0	974	0	0	"cellular"	5	"jun"	174	2	80	1	"success"
0	54	"management"	"single"	"tertiary"	0	0	0	0	"telephone"	5	"jun"	133	4	-1	0	"unknown"
0	20	"admin."	"single"	"secondary"	0	336	0	1	"cellular"	5	"jun"	133	1	-1	0	"unknown"
1	27	"admin."	"married"	"secondary"	0	897	0	0	"cellular"	5	"jun"	397	1	-1	0	"unknown"
0	23	"admin."	"single"	"tertiary"	0	230	0	0	"cellular"	5	"jun"	264	1	-1	0	"unknown"
1	28	"management"	"single"	"secondary"	0	171	0	0	"cellular"	5	"jun"	324	1	87	1	"success"
0	22	"admin."	"single"	"tertiary"	0	377	0	0	"cellular"	5	"jun"	155	1	-1	0	"unknown"
0	25	"management"	"single"	"tertiary"	0	295	0	0	"cellular"	5	"jun"	169	1	-1	0	"unknown"
1	28	"management"	"single"	"secondary"	0	1633	0	0	"cellular"	5	"jun"	275	1	-1	0	"unknown"
1	35	"admin."	"divorced"	"secondary"	0	1085	0	0	"cellular"	5	"jun"	199	1	86	7	"success"
1	58	"retired"	"married"	"primary"	0	1980	0	0	"cellular"	5	"jun"	255	1	-1	0	"unknown"
1	57	"management"	"married"	"tertiary"	0	1227	0	0	"cellular"	5	"jun"	232	1	-1	0	"unknown"
1	44	"technician"	"married"	"tertiary"	0	1933	0	0	"cellular"	5	"jun"	462	1	-1	0	"unknown"
1	25	"services"	"single"	"secondary"	0	801	0	0	"cellular"	5	"jun"	255	2	-1	0	"unknown"
0	31	"blue-collar"	"married"	"primary"	0	1644	0	0	"cellular"	5	"jun"	247	3	-1	0	"unknown"
0	33	"management"	"single"	"tertiary"	0	0	0	0	"telephone"	5	"jun"	109	1	-1	0	"unknown"
0	26	"services"	"single"	"secondary"	0	2158	1	1	"telephone"	5	"jun"	227	1	-1	0	"unknown"
0	40	"technician"	"married"	"secondary"	0	1819	0	0	"cellular"	5	"jun"	398	2	-1	0	"unknown"
0	34	"services"	"single"	"tertiary"	0	88	0	0	"cellular"	5	"jun"	206	1	99	1	"failure"
1	57	"retired"	"married"	"secondary"	0	1841	0	0	"telephone"	5	"jun"	302	1	-1	0	"unknown"
1	25	"self-employed"	"single"	"tertiary"	0	42	1	0	"cellular"	5	"jun"	149	1	94	1	"success"
1	21	"student"	"single"	"secondary"	0	794	0	0	"cellular"	5	"jun"	191	1	-1	0	"unknown"
0	36	"management"	"single"	"tertiary"	0	2163	0	0	"cellular"	5	"jun"	317	1	-1	0	"unknown"
1	49	"technician"	"married"	"secondary"	0	905	0	0	"cellular"	5	"jun"	1543	1	-1	0	"unknown"
1	54	"management"	"married"	"tertiary"	0	8295	0	0	"cellular"	5	"jun"	207	1	-1	0	"unknown"
1	59	"retired"	"married"	"primary"	0	0	0	0	"cellular"	5	"jun"	493	2	-1	0	"unknown"
0	28	"admin."	"married"	"tertiary"	0	153	1	0	"cellular"	5	"jun"	77	1	-1	0	"unknown"
1	28	"management"	"single"	"tertiary"	0	874	1	0	"cellular"	5	"jun"	509	1	-1	0	"unknown"
0	24	"management"	"single"	"tertiary"	0	1004	1	0	"cellular"	5	"jun"	133	1	67	2	"failure"
0	34	"blue-collar"	"single"	"secondary"	0	215	0	0	"cellular"	5	"jun"	329	1	94	3	"success"
1	37	"blue-collar"	"married"	"secondary"	0	4321	0	0	"cellular"	5	"jun"	657	1	-1	0	"unknown"
1	55	"housemaid"	"married"	"unknown"	0	366	0	0	"cellular"	5	"jun"	365	3	57	2	"other"
0	53	"admin."	"married"	"secondary"	0	1796	0	0	"telephone"	5	"jun"	145	1	-1	0	"unknown"
1	30	"technician"	"single"	"tertiary"	0	0	1	0	"cellular"	5	"jun"	159	2	-1	0	"unknown"
1	35	"management"	"single"	"tertiary"	0	471	0	0	"cellular"	5	"jun"	276	2	-1	0	"unknown"
0	30	"management"	"single"	"tertiary"	0	2419	0	1	"cellular"	5	"jun"	213	2	-1	0	"unknown"
0	25	"management"	"single"	"tertiary"	0	289	0	0	"cellular"	5	"jun"	604	1	-1	0	"unknown"
0	59	"housemaid"	"married"	"secondary"	0	0	0	0	"telephone"	5	"jun"	153	1	-1	0	"unknown"
1	35	"housemaid"	"single"	"primary"	0	745	0	0	"telephone"	5	"jun"	522	3	-1	0	"unknown"
0	38	"management"	"married"	"tertiary"	0	1187	1	1	"cellular"	5	"jun"	76	2	123	1	"failure"
0	31	"admin."	"single"	"tertiary"	0	516	0	0	"cellular"	5	"jun"	227	1	-1	0	"unknown"
0	23	"student"	"single"	"secondary"	0	9216	0	0	"cellular"	5	"jun"	471	2	-1	0	"unknown"
0	42	"unemployed"	"single"	"primary"	0	8037	0	0	"cellular"	5	"jun"	92	2	-1	0	"unknown"
0	21	"services"	"single"	"secondary"	0	361	0	0	"telephone"	5	"jun"	329	1	95	1	"other"
1	31	"management"	"single"	"tertiary"	0	924	0	0	"cellular"	5	"jun"	207	2	98	1	"success"
0	34	"technician"	"married"	"secondary"	0	657	0	0	"cellular"	5	"jun"	263	2	-1	0	"unknown"
0	35	"management"	"married"	"tertiary"	0	697	0	0	"cellular"	5	"jun"	57	2	304	1	"failure"
1	41	"unemployed"	"single"	"primary"	0	216	0	0	"cellular"	5	"jun"	577	3	-1	0	"unknown"
0	29	"technician"	"single"	"secondary"	0	5763	0	1	"cellular"	5	"jun"	271	2	92	2	"success"
0	26	"student"	"single"	"secondary"	0	611	0	0	"cellular"	5	"jun"	455	3	-1	0	"unknown"
1	55	"management"	"divorced"	"tertiary"	0	9756	1	0	"cellular"	5	"jun"	103	2	95	1	"other"
1	30	"unemployed"	"single"	"tertiary"	0	1159	0	0	"telephone"	5	"jun"	366	1	-1	0	"unknown"
1	28	"self-employed"	"single"	"tertiary"	0	3290	0	0	"cellular"	5	"jun"	201	2	-1	0	"unknown"
1	31	"blue-collar"	"married"	"secondary"	0	1766	0	1	"cellular"	5	"jun"	166	2	-1	0	"unknown"
0	31	"admin."	"married"	"secondary"	0	389	1	0	"cellular"	5	"jun"	89	2	-1	0	"unknown"
0	48	"housemaid"	"married"	"secondary"	0	3570	0	0	"cellular"	5	"jun"	58	2	-1	0	"unknown"
1	31	"unemployed"	"single"	"secondary"	0	582	1	0	"cellular"	5	"jun"	548	2	-1	0	"unknown"
0	25	"technician"	"single"	"tertiary"	0	1693	0	0	"cellular"	5	"jun"	96	2	-1	0	"unknown"
1	53	"management"	"divorced"	"tertiary"	0	380	0	1	"cellular"	5	"jun"	438	2	-1	0	"unknown"
0	39	"management"	"married"	"tertiary"	0	1241	1	0	"cellular"	5	"jun"	138	2	-1	0	"unknown"
0	38	"blue-collar"	"married"	"secondary"	0	1391	1	0	"telephone"	5	"jun"	614	2	-1	0	"unknown"
0	51	"technician"	"married"	"tertiary"	0	1315	0	0	"telephone"	5	"jun"	303	2	-1	0	"unknown"
0	33	"admin."	"single"	"secondary"	0	4713	0	0	"cellular"	5	"jun"	110	2	-1	0	"unknown"
1	57	"management"	"married"	"tertiary"	0	256	0	0	"cellular"	5	"jun"	304	2	91	1	"success"
1	22	"blue-collar"	"single"	"secondary"	0	682	0	0	"cellular"	5	"jun"	126	2	91	1	"success"
1	36	"services"	"married"	"primary"	0	92	1	0	"cellular"	5	"jun"	244	7	-1	0	"unknown"
1	33	"technician"	"single"	"secondary"	0	66	0	0	"cellular"	5	"jun"	157	2	-1	0	"unknown"
0	54	"retired"	"single"	"primary"	0	466	0	0	"cellular"	5	"jun"	151	2	-1	0	"unknown"
0	54	"self-employed"	"married"	"tertiary"	0	1510	0	0	"telephone"	5	"jun"	800	2	-1	0	"unknown"
0	50	"management"	"married"	"secondary"	0	309	0	0	"telephone"	5	"jun"	113	1	-1	0	"unknown"
0	36	"management"	"married"	"tertiary"	0	361	0	0	"cellular"	5	"jun"	200	2	-1	0	"unknown"
0	36	"blue-collar"	"divorced"	"secondary"	0	64	0	0	"cellular"	8	"jun"	143	2	-1	0	"unknown"
0	28	"admin."	"single"	"secondary"	0	1448	0	0	"cellular"	8	"jun"	130	5	-1	0	"unknown"
0	56	"retired"	"married"	"unknown"	0	230	0	0	"cellular"	8	"jun"	58	2	-1	0	"unknown"
0	50	"technician"	"single"	"secondary"	0	1811	0	0	"cellular"	8	"jun"	97	4	-1	0	"unknown"
0	35	"admin."	"married"	"tertiary"	0	948	1	0	"cellular"	8	"jun"	86	1	-1	0	"unknown"
0	37	"self-employed"	"single"	"tertiary"	0	1758	0	0	"cellular"	8	"jun"	98	2	-1	0	"unknown"
1	37	"unknown"	"single"	"tertiary"	0	0	0	0	"cellular"	8	"jun"	257	2	97	1	"success"
0	50	"housemaid"	"married"	"secondary"	0	388	0	0	"cellular"	8	"jun"	152	2	89	2	"success"
0	52	"unemployed"	"married"	"primary"	0	426	0	0	"cellular"	8	"jun"	252	5	-1	0	"unknown"
1	46	"technician"	"married"	"secondary"	0	3434	0	1	"cellular"	8	"jun"	148	2	101	1	"success"
1	31	"technician"	"single"	"tertiary"	0	252	0	0	"cellular"	8	"jun"	107	3	-1	0	"unknown"
0	38	"management"	"married"	"tertiary"	0	1354	1	0	"cellular"	8	"jun"	127	3	130	2	"failure"
0	53	"management"	"married"	"tertiary"	0	1061	0	0	"cellular"	8	"jun"	139	2	-1	0	"unknown"
1	49	"admin."	"married"	"tertiary"	0	6574	0	0	"cellular"	8	"jun"	138	3	-1	0	"unknown"
1	51	"self-employed"	"married"	"unknown"	0	2094	0	0	"cellular"	8	"jun"	458	6	-1	0	"unknown"
1	34	"technician"	"married"	"secondary"	0	294	1	0	"cellular"	8	"jun"	301	3	-1	0	"unknown"
0	33	"self-employed"	"single"	"tertiary"	0	1129	1	0	"cellular"	8	"jun"	84	2	-1	0	"unknown"
1	35	"blue-collar"	"married"	"primary"	0	1177	0	0	"cellular"	8	"jun"	243	4	-1	0	"unknown"
1	35	"management"	"married"	"tertiary"	0	925	0	0	"cellular"	8	"jun"	200	4	-1	0	"unknown"
0	25	"management"	"single"	"tertiary"	0	6246	0	0	"cellular"	9	"jun"	98	3	-1	0	"unknown"
0	28	"technician"	"single"	"secondary"	0	1363	0	0	"cellular"	9	"jun"	431	3	102	1	"success"
0	31	"management"	"married"	"tertiary"	0	242	1	0	"cellular"	9	"jun"	106	4	-1	0	"unknown"
1	32	"admin."	"single"	"tertiary"	0	8866	0	0	"cellular"	9	"jun"	234	2	83	2	"success"
0	31	"technician"	"single"	"secondary"	0	816	0	0	"cellular"	9	"jun"	100	2	-1	0	"unknown"
0	31	"services"	"single"	"secondary"	0	365	0	0	"cellular"	9	"jun"	337	3	-1	0	"unknown"
0	53	"unemployed"	"single"	"primary"	0	183	0	0	"cellular"	9	"jun"	835	2	-1	0	"unknown"
0	43	"entrepreneur"	"divorced"	"secondary"	0	3780	1	0	"cellular"	9	"jun"	67	2	202	3	"failure"
1	50	"unemployed"	"married"	"secondary"	0	3357	0	0	"cellular"	9	"jun"	239	4	-1	0	"unknown"
1	36	"entrepreneur"	"divorced"	"tertiary"	0	3407	0	0	"cellular"	9	"jun"	993	4	85	4	"success"
1	31	"management"	"single"	"tertiary"	0	5205	0	0	"cellular"	9	"jun"	529	2	-1	0	"unknown"
1	41	"management"	"married"	"tertiary"	0	254	0	0	"cellular"	9	"jun"	183	2	294	2	"failure"
0	50	"management"	"divorced"	"tertiary"	0	151	0	0	"cellular"	9	"jun"	103	4	-1	0	"unknown"
1	25	"technician"	"single"	"tertiary"	0	3630	0	0	"telephone"	9	"jun"	221	7	-1	0	"unknown"
0	37	"services"	"married"	"secondary"	0	3	1	0	"cellular"	12	"jun"	105	4	318	6	"failure"
0	31	"blue-collar"	"divorced"	"secondary"	0	15187	0	0	"cellular"	12	"jun"	127	2	-1	0	"unknown"
0	52	"management"	"married"	"tertiary"	0	437	0	0	"telephone"	12	"jun"	137	3	113	1	"other"
1	24	"management"	"single"	"tertiary"	0	1506	0	0	"cellular"	12	"jun"	239	2	95	4	"success"
0	41	"management"	"single"	"secondary"	0	764	0	0	"cellular"	12	"jun"	230	2	-1	0	"unknown"
1	42	"services"	"married"	"tertiary"	0	4216	0	0	"cellular"	12	"jun"	186	2	-1	0	"unknown"
0	30	"management"	"married"	"tertiary"	0	27	1	0	"cellular"	12	"jun"	175	2	319	2	"other"
0	30	"technician"	"single"	"secondary"	0	601	0	0	"cellular"	12	"jun"	80	3	105	1	"failure"
1	25	"services"	"single"	"tertiary"	0	12	0	0	"cellular"	12	"jun"	126	6	-1	0	"unknown"
0	40	"blue-collar"	"divorced"	"secondary"	0	5666	0	1	"cellular"	12	"jun"	69	4	-1	0	"unknown"
1	60	"management"	"married"	"secondary"	0	544	0	0	"cellular"	12	"jun"	95	7	357	2	"failure"
0	29	"technician"	"married"	"tertiary"	0	858	1	0	"cellular"	12	"jun"	234	7	330	1	"failure"
0	30	"admin."	"single"	"secondary"	0	523	0	1	"cellular"	12	"jun"	136	3	101	1	"success"
0	49	"technician"	"divorced"	"tertiary"	0	0	1	0	"cellular"	12	"jun"	177	3	-1	0	"unknown"
0	48	"technician"	"married"	"tertiary"	0	58	1	0	"cellular"	12	"jun"	110	2	-1	0	"unknown"
0	26	"self-employed"	"single"	"tertiary"	0	1444	0	0	"cellular"	12	"jun"	139	5	-1	0	"unknown"
0	23	"student"	"single"	"primary"	0	1235	0	0	"cellular"	12	"jun"	39	3	-1	0	"unknown"
0	60	"blue-collar"	"married"	"primary"	0	29184	0	0	"telephone"	15	"jun"	94	2	-1	0	"unknown"
0	22	"student"	"single"	"unknown"	0	1	0	0	"telephone"	15	"jun"	263	4	-1	0	"unknown"
0	28	"self-employed"	"single"	"secondary"	0	1536	0	0	"cellular"	15	"jun"	294	3	-1	0	"unknown"
0	47	"technician"	"divorced"	"secondary"	0	1013	0	0	"cellular"	15	"jun"	54	3	-1	0	"unknown"
1	40	"self-employed"	"single"	"tertiary"	0	10346	0	0	"cellular"	15	"jun"	491	2	207	1	"other"
1	50	"management"	"married"	"tertiary"	0	1612	0	0	"cellular"	15	"jun"	532	2	98	2	"other"
0	34	"management"	"single"	"tertiary"	0	1741	1	0	"cellular"	15	"jun"	268	1	-1	0	"unknown"
1	34	"technician"	"married"	"tertiary"	0	1539	1	0	"cellular"	15	"jun"	441	1	56	1	"other"
0	54	"blue-collar"	"married"	"secondary"	0	21	0	0	"cellular"	15	"jun"	439	1	-1	0	"unknown"
1	31	"admin."	"single"	"secondary"	0	131	1	0	"cellular"	15	"jun"	151	1	-1	0	"unknown"
0	51	"blue-collar"	"married"	"secondary"	0	19	0	0	"cellular"	15	"jun"	292	1	-1	0	"unknown"
0	33	"management"	"married"	"tertiary"	0	1390	0	0	"cellular"	15	"jun"	92	2	312	2	"failure"
0	25	"technician"	"single"	"tertiary"	0	2206	1	0	"cellular"	15	"jun"	114	1	-1	0	"unknown"
1	32	"management"	"single"	"tertiary"	0	718	1	0	"cellular"	15	"jun"	95	1	-1	0	"unknown"
0	54	"management"	"single"	"tertiary"	0	2081	0	0	"cellular"	15	"jun"	147	1	-1	0	"unknown"
0	29	"management"	"single"	"tertiary"	0	4694	0	0	"cellular"	15	"jun"	181	1	-1	0	"unknown"
0	24	"admin."	"single"	"tertiary"	0	454	1	0	"cellular"	15	"jun"	139	1	-1	0	"unknown"
1	60	"admin."	"married"	"secondary"	0	3547	0	0	"telephone"	15	"jun"	351	6	-1	0	"unknown"
1	32	"services"	"married"	"secondary"	0	914	0	0	"cellular"	15	"jun"	372	1	-1	0	"unknown"
0	25	"admin."	"single"	"tertiary"	0	1185	0	0	"cellular"	15	"jun"	135	1	-1	0	"unknown"
1	52	"entrepreneur"	"married"	"secondary"	0	1306	0	0	"cellular"	15	"jun"	288	1	-1	0	"unknown"
0	33	"unemployed"	"married"	"tertiary"	0	3335	0	0	"cellular"	15	"jun"	92	1	301	6	"failure"
1	34	"blue-collar"	"divorced"	"unknown"	0	172	0	0	"cellular"	15	"jun"	177	1	-1	0	"unknown"
0	26	"student"	"single"	"tertiary"	0	0	0	0	"cellular"	15	"jun"	41	2	-1	0	"unknown"
1	59	"technician"	"married"	"secondary"	0	259	0	0	"cellular"	15	"jun"	415	1	89	1	"success"
0	25	"technician"	"single"	"secondary"	0	266	0	1	"cellular"	15	"jun"	74	1	-1	0	"unknown"
0	26	"admin."	"single"	"tertiary"	0	617	0	0	"cellular"	15	"jun"	157	1	-1	0	"unknown"
1	56	"retired"	"married"	"secondary"	0	-1206	1	0	"cellular"	15	"jun"	382	2	-1	0	"unknown"
0	55	"blue-collar"	"married"	"secondary"	0	4577	0	0	"cellular"	15	"jun"	24	1	-1	0	"unknown"
0	36	"admin."	"divorced"	"tertiary"	0	4708	0	0	"cellular"	15	"jun"	104	1	-1	0	"unknown"
1	47	"management"	"single"	"tertiary"	0	372	0	0	"cellular"	15	"jun"	257	1	-1	0	"unknown"
0	28	"services"	"single"	"secondary"	0	102	0	0	"cellular"	15	"jun"	64	1	89	3	"other"
0	58	"retired"	"married"	"primary"	0	1077	0	0	"cellular"	15	"jun"	592	1	-1	0	"unknown"
0	31	"entrepreneur"	"single"	"tertiary"	0	206	0	0	"cellular"	15	"jun"	88	2	-1	0	"unknown"
1	43	"management"	"married"	"tertiary"	0	3518	0	0	"cellular"	15	"jun"	181	2	-1	0	"unknown"
1	25	"services"	"single"	"secondary"	0	505	0	0	"cellular"	15	"jun"	284	1	-1	0	"unknown"
1	35	"self-employed"	"single"	"tertiary"	0	71	0	0	"cellular"	15	"jun"	651	1	-1	0	"unknown"
1	31	"student"	"single"	"secondary"	0	1776	0	0	"cellular"	15	"jun"	220	1	207	1	"other"
1	27	"management"	"single"	"tertiary"	0	20585	0	0	"cellular"	15	"jun"	188	1	-1	0	"unknown"
1	26	"admin."	"married"	"secondary"	0	1595	0	0	"cellular"	15	"jun"	155	1	105	1	"failure"
0	23	"blue-collar"	"single"	"primary"	0	382	0	0	"cellular"	15	"jun"	74	1	108	1	"other"
0	31	"technician"	"single"	"tertiary"	0	969	0	0	"cellular"	15	"jun"	95	1	-1	0	"unknown"
1	37	"admin."	"single"	"tertiary"	0	1000	1	0	"cellular"	15	"jun"	322	1	90	1	"success"
0	46	"housemaid"	"single"	"tertiary"	0	3232	0	0	"telephone"	15	"jun"	94	2	-1	0	"unknown"
0	35	"management"	"single"	"tertiary"	0	2015	0	0	"cellular"	15	"jun"	60	1	390	1	"failure"
0	35	"services"	"single"	"secondary"	0	1701	1	0	"cellular"	15	"jun"	175	1	67	3	"other"
0	39	"services"	"single"	"secondary"	0	1048	1	0	"cellular"	15	"jun"	108	1	32	1	"failure"
0	28	"admin."	"single"	"secondary"	0	2	0	0	"cellular"	15	"jun"	60	1	-1	0	"unknown"
0	39	"technician"	"married"	"secondary"	0	697	0	0	"cellular"	15	"jun"	108	1	-1	0	"unknown"
1	27	"admin."	"single"	"tertiary"	0	138	0	0	"cellular"	15	"jun"	89	2	-1	0	"unknown"
0	45	"services"	"married"	"unknown"	0	8319	0	0	"cellular"	15	"jun"	75	2	-1	0	"unknown"
0	28	"admin."	"single"	"secondary"	0	520	1	0	"cellular"	15	"jun"	29	1	-1	0	"unknown"
0	46	"management"	"married"	"tertiary"	0	0	0	0	"cellular"	15	"jun"	83	4	-1	0	"unknown"
0	27	"management"	"single"	"tertiary"	0	522	0	0	"cellular"	15	"jun"	79	1	-1	0	"unknown"
1	49	"management"	"married"	"tertiary"	0	561	0	0	"cellular"	15	"jun"	173	1	-1	0	"unknown"
0	24	"admin."	"single"	"tertiary"	0	106	0	1	"cellular"	15	"jun"	77	1	-1	0	"unknown"
0	60	"retired"	"married"	"tertiary"	0	2196	0	0	"cellular"	15	"jun"	318	3	-1	0	"unknown"
0	35	"management"	"married"	"tertiary"	0	2461	0	0	"cellular"	15	"jun"	205	2	81	4	"other"
1	26	"management"	"single"	"tertiary"	0	170	0	0	"cellular"	15	"jun"	129	1	-1	0	"unknown"
1	37	"technician"	"married"	"unknown"	0	189	0	0	"cellular"	16	"jun"	162	2	-1	0	"unknown"
0	34	"management"	"married"	"tertiary"	0	180	0	0	"cellular"	16	"jun"	298	3	-1	0	"unknown"
1	28	"management"	"single"	"tertiary"	0	502	0	0	"cellular"	16	"jun"	136	2	-1	0	"unknown"
1	33	"blue-collar"	"married"	"secondary"	0	379	1	1	"cellular"	16	"jun"	263	2	-1	0	"unknown"
0	30	"admin."	"married"	"secondary"	0	124	0	0	"telephone"	16	"jun"	161	2	-1	0	"unknown"
0	20	"student"	"single"	"unknown"	0	457	0	0	"cellular"	16	"jun"	214	1	-1	0	"unknown"
1	31	"technician"	"married"	"unknown"	0	14533	0	0	"cellular"	16	"jun"	245	2	-1	0	"unknown"
0	29	"services"	"single"	"secondary"	0	2800	0	0	"cellular"	16	"jun"	202	1	-1	0	"unknown"
0	44	"blue-collar"	"married"	"secondary"	0	1127	0	0	"cellular"	16	"jun"	399	1	-1	0	"unknown"
1	28	"admin."	"single"	"secondary"	0	136	0	0	"cellular"	16	"jun"	355	1	-1	0	"unknown"
0	25	"student"	"single"	"secondary"	0	548	0	1	"cellular"	16	"jun"	281	1	-1	0	"unknown"
0	23	"student"	"single"	"tertiary"	0	341	0	0	"cellular"	16	"jun"	89	2	-1	0	"unknown"
0	53	"services"	"married"	"unknown"	0	2009	0	0	"cellular"	16	"jun"	250	1	-1	0	"unknown"
0	27	"admin."	"single"	"secondary"	0	3629	0	0	"cellular"	16	"jun"	66	1	-1	0	"unknown"
0	30	"management"	"single"	"tertiary"	0	2	0	0	"cellular"	16	"jun"	102	1	85	1	"failure"
0	55	"management"	"married"	"tertiary"	0	86	0	0	"telephone"	16	"jun"	64	1	-1	0	"unknown"
0	50	"management"	"married"	"tertiary"	0	1463	0	1	"cellular"	16	"jun"	459	2	-1	0	"unknown"
0	22	"student"	"single"	"tertiary"	0	1161	0	1	"cellular"	16	"jun"	119	1	-1	0	"unknown"
0	24	"admin."	"single"	"secondary"	0	-98	1	0	"cellular"	16	"jun"	229	1	-1	0	"unknown"
0	27	"technician"	"single"	"secondary"	0	2731	0	0	"telephone"	16	"jun"	30	1	-1	0	"unknown"
0	48	"management"	"married"	"tertiary"	0	2	0	0	"cellular"	16	"jun"	79	2	-1	0	"unknown"
0	29	"management"	"single"	"tertiary"	0	1675	0	0	"cellular"	16	"jun"	276	2	-1	0	"unknown"
0	48	"technician"	"married"	"secondary"	0	1981	1	0	"cellular"	16	"jun"	404	3	92	5	"failure"
0	58	"management"	"married"	"tertiary"	0	6711	0	0	"cellular"	16	"jun"	95	3	-1	0	"unknown"
